Kepler-1398,2,3.3,1,19.99807128,2.586203551,5969.3,60,4.226,0.1,-0.043,0.04,13.71,0.1,1.144641552,0.014496679
Kepler-1344,1,2.4,1,23.50665569,2.611945923,5814.9,60,4.313,0.1,-0.002,0.04,14.083,0.1,1.142285038,0.01800224
Kepler-1090,1,2.2,1,19.374,0.369,5324.8,60,4.714,0.1,0.013,0.04,15.001,0.1,1.137107935,0.03695493
Kepler-483,1,11.1,1,5.826208742,0.777596178,6318.8,60,4.349,0.1,-0.215,0.04,13.432,0.1,1.133512541,0.01365215
Kepler-245,4,3.1,1,19.444,0.039,5104.8,60,4.671,0.1,0.124,0.04,15.599,0.1,1.13294562,0.033814169
Kepler-171,3,1.5,1,21.506,0.138,5528.9,60,4.509,0.1,0.173,0.04,14.883,0.1,1.1294002,0.024362628
Kepler-1523,1,1.5,1,28.70510813,0.649510223,5568.2,60,4.437,0.1,0.148,0.04,14.86,0.1,1.126937993,0.023687361
Kepler-1662,2,3.1,1,23.75429099,9.640964064,5922.8,60,4.291,0.1,0.11,0.04,13.929,0.1,1.126367589,0.017909666
Kepler-1311,2,1.8,1,29.46246835,4.101374676,5754.2,60,4.059,0.1,0.101,0.04,13.349,0.1,1.125574301,0.017550608
Kepler-391,2,2.9,1,21.12256449,7.930550791,5090.2,60,3.702,0.1,0.148,0.04,13.007,0.1,1.121662894,0.01675846
Kepler-712,2,1.2,1,29.38,3.92,4926.8,60,4.087,0.1,-0.083,0.04,15.859,0.1,1.119379368,0.042348783
Kepler-487,2,1,1,28.77795042,12.86373167,5456.4,60,4.468,0.1,0.107,0.04,14.991,0.1,1.118316288,0.027166013
Kepler-207,3,5.3,1,15.9259086,0.206031332,5969.1,60,4.092,0.1,0.293,0.04,13.182,0.1,1.113336418,0.012670233
Kepler-360,2,3.7,1,10.252,0.008,5604.2,60,4.589,0.1,0.147,0.04,14.866,0.1,1.112824142,0.01980519
Kepler-1219,1,5.5,1,29.067,0.088,6002.8,60,3.924,0.1,0.139,0.04,12.249,0.1,1.106848957,0.023191494
Kepler-393,2,14.4,1,19.05987293,1.292218594,6329.7,60,4.293,0.1,0.047,0.04,13.223,0.1,1.105847553,0.017639705
Kepler-12,1,1.7,1,29.58626173,9.410812972,5926.5,60,4.014,0.1,0.033,0.04,13.438,0.1,1.105700773,0.012454033
KIC 8974429,0,125,29,3.887,0.023,6321,108,4.08,0.13,-0.1,0.14,13.985,0.1,1.103612466,0.019977368
Kepler-1278,1,4.2,1,21.97042146,5.030556123,6009.8,60,4.177,0.1,0.026,0.04,13.658,0.1,1.095679636,0.020329876
Kepler-272,3,2.7,1,13.81802617,4.401448628,5439.2,60,4.404,0.1,0.042,0.04,14.678,0.1,1.095474587,0.017438929
Kepler-1457,1,3,1,17.37832797,3.815215711,5845.7,60,4.168,0.1,-0.122,0.04,14.06,0.1,1.094924631,0.014564215
Kepler-656,1,1.7,1,33.34949063,7.287671146,5251.4,60,4.412,0.1,0.295,0.04,15.342,0.1,1.094715878,0.026100832
Kepler-164,3,3.3,1,15.35,0.047,5923.2,60,4.397,0.1,0,0.04,14.282,0.1,1.093873427,0.016863711
Kepler-1256,1,5,1,6.854695587,7.764272071,5993.8,60,4.133,0.1,-0.01,0.04,13.539,0.1,1.093359236,0.016427921
Kepler-364,2,5.8,1,12.0030308,9.023532358,6090.2,60,4.253,0.1,-0.037,0.04,13.66,0.1,1.092874305,0.012355358
Kepler-384,2,1.6,1,24.62669302,2.309892929,5540.8,60,4.104,0.1,-0.293,0.04,13.584,0.1,1.087617239,0.013132902
Kepler-1617,1,2,1,1.09707326,0.669561027,5902.6,60,4.166,0.1,-0.116,0.04,13.63,0.1,1.084405456,0.015629358
Kepler-5,1,4.4,1,24.13974046,8.352035331,6331.9,60,4.121,0.1,0.022,0.04,13.369,0.1,1.082938849,0.020191299
Kepler-619,2,4.2,1,11.004,0.004,5816.3,60,4.596,0.1,0.077,0.04,14.697,0.1,1.081619123,0.020037195
Kepler-82,5,2.4,1,20.40868505,3.378469898,5400.5,60,4.372,0.1,0.201,0.04,15.158,0.1,1.077619268,0.026787554
Kepler-1488,1,3.9,1,29.11820159,0.346574231,5799.5,60,3.954,0.1,0.128,0.04,13.102,0.1,1.07511993,0.013911778
Kepler-56,3,3.2,1,1.699986547,1.247706321,4911.7,60,3.383,0.1,0.401,0.04,12.44,0.1,1.067285858,0.028013402
Kepler-154,5,1.1,1,35.92254632,3.521049646,5666.2,60,4.346,0.1,0.019,0.04,14.534,0.1,1.06395613,0.019692896
Kepler-430,2,3.7,1,17.62125613,2.427953477,5935.6,60,4.18,0.1,0.198,0.04,13.848,0.1,1.061273671,0.019128512
Kepler-1570,1,2.1,1,15.02436739,2.108334244,5366.8,60,3.934,0.1,-0.285,0.04,13.961,0.1,1.059510747,0.016481323
Kepler-1657,1,2.3,1,29.81221852,7.50548838,5793.3,60,4.304,0.1,0.224,0.04,14.524,0.1,1.056420035,0.027285281
Kepler-7,1,3.7,1,15.886479,0.426334296,6084.1,60,3.986,0.1,0.193,0.04,12.885,0.1,1.055448702,0.023513054
Kepler-251,4,1.7,1,19.90790794,7.726113005,5492.2,60,4.466,0.1,-0.059,0.04,15.223,0.1,1.053762624,0.030701797
Kepler-343,2,3,1,6.901937802,1.730346498,5781.4,60,4.169,0.1,0.18,0.04,14.128,0.1,1.050049422,0.021704595
Kepler-101,2,2.5,1,21.77661126,3.242067156,5660.6,60,4.068,0.1,0.392,0.04,13.77,0.1,1.048839154,0.017053095
Kepler-1001,1,2.1,1,19.836,0.034,5439.5,60,4.651,0.1,0.041,0.04,15.338,0.1,1.048032451,0.026917234
Kepler-361,2,7.6,1,10.04664455,1.098922855,6145,60,4.17,0.1,0.041,0.04,13.573,0.1,1.046287108,0.01776455
KIC 11240278,0,127,19,5.454,0.014,5962,85,4.21,0.14,-0.02,0.17,13.271,0.1,1.044196327,0.018004938
Kepler-633,1,2.3,1,20.83959494,8.985330092,5855.6,60,4.151,0.1,-0.175,0.04,13.716,0.1,1.042757606,0.016401126
Kepler-382,2,2.3,1,41.39514861,16.74067353,5719.5,60,4.326,0.1,0.127,0.04,14.623,0.1,1.040699242,0.022639227
Kepler-160,2,1.3,1,23.32401255,11.82796281,5616.5,60,4.335,0.1,0.198,0.04,14.619,0.1,1.038509592,0.018284432
Kepler-1070,1,5.3,1,10.714,0.032,6090.3,60,4.368,0.1,-0.047,0.04,13.977,0.1,1.03612122,0.013158922
Kepler-349,2,6.3,1,7.799,0.001,5883.8,60,4.585,0.1,0.213,0.04,14.746,0.1,1.034520144,0.021064911
Kepler-1052,1,3.3,1,13.24,0.038,5737.6,60,4.595,0.1,0.117,0.04,14.876,0.1,1.03137245,0.01917035
Kepler-839,1,3.7,1,11.7388911,1.393594415,5936.3,60,4.119,0.1,0.137,0.04,13.601,0.1,1.029914926,0.015264074
Kepler-270,2,5.5,1,11.06606831,0.224184457,6098.6,60,4.283,0.1,0.155,0.04,13.908,0.1,1.025153119,0.014164303
Kepler-116,2,7.9,1,8.834753042,0.255086915,6219.8,60,4.28,0.1,0.071,0.04,13.717,0.1,1.01829077,0.016664147
Kepler-980,1,2.9,1,24.36173232,0.411969441,5830.7,60,4.193,0.1,0.011,0.04,14.138,0.1,1.011459532,0.017893517
Kepler-401,3,5.8,1,14.70855331,0.645606766,6044.6,60,4.043,0.1,0.004,0.04,13.312,0.1,1.006911123,0.017615911
Kepler-1533,1,7.1,1,10.061223,0.284539189,6320.3,60,4.154,0.1,-0.22,0.04,13.215,0.1,1.005825983,0.019365845
Kepler-188,2,2.1,1,33.08580483,10.61347664,5706.5,60,4.366,0.1,0.15,0.04,14.674,0.1,1.003923488,0.023156109
Kepler-654,1,2,1,15.99329422,10.53974459,5846.3,60,4.078,0.1,0.127,0.04,13.645,0.1,0.997898699,0.016286962
Kepler-293,2,0.7,1,31.269,0.533,5482.7,60,4.53,0.1,0.097,0.04,15.368,0.1,0.997498792,0.023771317
Kepler-1340,1,3.1,1,12.95034088,0.717055212,5909.4,60,4.401,0.1,0.109,0.04,14.758,0.1,0.990413118,0.02449045
Kepler-1072,1,4.1,1,15.69524519,0.658886855,6004.4,60,4.191,0.1,0.09,0.04,13.93,0.1,0.988813618,0.015280531
Kepler-346,2,1.1,1,22.223,0.143,5511.4,60,4.544,0.1,0.099,0.04,15.214,0.1,0.987735033,0.026723769
Kepler-638,1,1.7,1,29.85097133,8.692684839,5319.5,60,3.888,0.1,-0.072,0.04,13.532,0.1,0.980072634,0.015773872
KIC 11517934,0,173,25,2.806,0.006,5876,121,4.1,0.14,-0.18,0.21,13.379,0.1,0.978864736,0.033392277
Kepler-1580,1,8.2,1,16.34323706,0.270231286,6300.2,60,3.982,0.1,0.118,0.04,12.561,0.1,0.969462669,0.024101249
Kepler-259,2,1.2,1,14.42771566,3.86662242,5510.9,60,4.507,0.1,-0.085,0.04,15.219,0.1,0.969385812,0.025377662
Kepler-1370,2,6.3,1,8.201791665,3.866246659,6190.4,60,4.166,0.1,0.22,0.04,13.701,0.1,0.967127183,0.015788183
Kepler-43,1,5.4,1,12.851,0.053,5956.8,60,4.195,0.1,0.343,0.04,13.958,0.1,0.965345021,0.01391868
Kepler-193,2,3.7,1,13.63351062,0.312079373,5975.5,60,4.415,0.1,-0.004,0.04,14.615,0.1,0.962587139,0.021836246
Kepler-978,1,6.1,1,18.725,0.041,5996.4,60,4.385,0.1,-0.103,0.04,13.429,0.1,0.961005949,0.244039368
Kepler-419,2,13.6,1,4.492,0.012,6383,60,4.182,0.1,0.168,0.04,13.005,0.1,0.960327312,0.024066759
Kepler-79,4,14,1,4.707440084,0.169581752,6388.8,60,4.326,0.1,0.061,0.04,13.914,0.1,0.951088948,0.016260257
Kepler-123,2,5.9,1,10.38832715,2.757877927,6153.8,60,4.277,0.1,-0.081,0.04,14.061,0.1,0.950448182,0.020969633
Kepler-8,1,10.2,1,7.457770264,0.249230215,6181.3,60,4.238,0.1,-0.084,0.04,13.563,0.1,0.949757728,0.013852621
Kepler-596,1,3,1,17.50057175,0.796185734,5983.7,60,4.265,0.1,-0.059,0.04,14.02,0.1,0.948052675,0.021837045
Kepler-60,3,3,1,13.22694388,1.198265142,5833.7,60,4.109,0.1,-0.043,0.04,13.959,0.1,0.946820848,0.018501975
Kepler-256,4,1.8,1,14.92130711,0.363968279,5607.4,60,4.317,0.1,0.259,0.04,15.065,0.1,0.94574983,0.022268827
Kepler-1587,1,3.5,1,23.44391718,5.669386121,5774.1,60,4.01,0.1,0.048,0.04,14.09,0.1,0.945453335,0.017069584
Kepler-1383,1,6,1,42.95751999,9.337495662,6092.8,60,4.142,0.1,-0.24,0.04,13.716,0.1,0.945245351,0.021955311
Kepler-1293,1,7.2,1,12.265,0.021,6219.1,60,4.135,0.1,0.125,0.04,13.383,0.1,0.943766577,0.013821635
Kepler-244,3,1.2,1,37.20994203,3.950829003,5498.2,60,4.532,0.1,0.075,0.04,15.604,0.1,0.936665406,0.032396463
Kepler-1391,1,2.7,1,26.33493949,0.324729665,5781.4,60,4.065,0.1,0.338,0.04,13.852,0.1,0.934363972,0.016153193
Kepler-1071,1,2.8,1,16.887,0.01,5166.7,60,4.656,0.1,0.154,0.04,15.801,0.1,0.932441505,0.042707509
Kepler-1415,1,1.6,1,22.17960017,3.160200385,5200.3,60,4.386,0.1,0.375,0.04,15.744,0.1,0.930225993,0.035652424
Kepler-27,2,2.4,1,14.741,0.011,5263.8,60,4.651,0.1,0.125,0.04,15.855,0.1,0.930143053,0.036018722
Kepler-313,2,3.7,1,19.30498469,8.217423465,5708.6,60,4.18,0.1,0.259,0.04,14.167,0.1,0.926444693,0.075720119
Kepler-299,4,1.9,1,64.39703293,13.81517039,5678.2,60,4.354,0.1,0.12,0.04,15.017,0.1,0.921755169,0.023403986
Kepler-524,2,3.4,1,29.5514625,2.869961171,5838.1,60,4.09,0.1,0.012,0.04,13.928,0.1,0.916170815,0.013230336
Kepler-394,2,2,1,21.12913064,4.186657497,5870.8,60,4.482,0.1,-0.302,0.04,14.79,0.1,0.916012814,0.021314208
Kepler-643,1,3.1,1,15.61804784,1.240511541,4933,60,3.66,0.1,0.246,0.04,13.781,0.1,0.911450392,0.015371395
Kepler-1093,2,11.4,1,20.87772261,5.377095351,6314.3,60,4.259,0.1,-0.142,0.04,13.838,0.1,0.903339504,0.018178001
Kepler-227,2,0.8,1,24.924,2.799,5538.9,60,4.443,0.1,0.102,0.04,15.347,0.1,0.894851912,0.025091021
Kepler-647,1,2.5,1,30.84292857,10.22214905,5914,60,4.176,0.1,-0.298,0.04,13.965,0.1,0.890438771,0.016408842
Kepler-1054,1,4,1,19.69013945,0.257543887,5909.2,60,4.184,0.1,0.346,0.04,14.136,0.1,0.888326558,0.018766809
Kepler-373,2,3,1,26.74201011,9.304507469,5601.6,60,4.469,0.1,0.141,0.04,14.514,0.1,0.888301126,0.018778039
Kepler-1269,1,4.5,1,20.31382513,3.490006023,5937.1,60,4.006,0.1,0.149,0.04,13.611,0.1,0.882619302,0.017343831
Kepler-217,3,15,1,31.42020197,5.725673734,6554.2,60,4.168,0.1,-0.074,0.04,13.294,0.1,0.876459427,0.013527064
Kepler-1440,1,2.4,1,30.47720833,10.05314474,5653.5,60,4.009,0.1,0.217,0.04,14.131,0.1,0.867838383,0.019006906
Kepler-1000,1,17.1,1,7.667962588,0.134157647,6421,60,4.231,0.1,0.102,0.04,13.256,0.1,0.867488554,0.013318622
Kepler-1226,1,5.2,1,14.72816251,0.403975304,6000.1,60,4.18,0.1,0.195,0.04,14.15,0.1,0.860293369,0.030421665
Kepler-67,1,2.7,1,10.464,0.014,5238.4,60,4.709,0.1,0.13,0.04,16.144,0.1,0.857967717,0.050794318
Kepler-1616,1,9.5,1,9.686408481,0.467477656,6153.3,60,4.112,0.1,-0.12,0.04,13.499,0.1,0.850016923,0.013438375
KIC 9653110,0,179,24,3.133,0.004,5800,101,4.11,0.17,0.02,0.18,12.857,0.1,0.849588731,0.02438231
Kepler-485,1,2.1,1,21.20238922,3.113562889,5801.7,60,4.367,0.1,0.194,0.04,14.952,0.1,0.847839833,0.020057443
Kepler-187,2,4.3,1,19.24423662,4.477267529,5996.5,60,4.148,0.1,-0.041,0.04,14.173,0.1,0.846839952,0.024595256
Kepler-1004,1,3.1,1,42.79658977,17.56060022,5007.4,60,3.486,0.1,0.186,0.04,13.427,0.1,0.83938184,0.026622985
KIC 7363238,0,152,25,2.208,0.007,6157,81,4.18,0.12,-0.33,0.15,12.992,0.1,0.838188648,0.016861915
Kepler-315,2,0.6,1,20.39374004,6.564702603,5682.8,60,4.417,0.1,-0.271,0.04,15.321,0.1,0.833682172,0.026064027
Kepler-645,1,8.9,1,25.27296505,1.247004653,6191.5,60,4.283,0.1,-0.055,0.04,13.992,0.1,0.823310937,0.015300558
Kepler-1129,2,3.1,1,10.658,0.024,5707.1,60,4.526,0.1,0.111,0.04,15.28,0.1,0.816732119,0.02972072
Kepler-216,2,7.1,1,10.44639911,0.183464296,6118.7,60,4.189,0.1,-0.072,0.04,13.998,0.1,0.813376222,0.015070778
Kepler-1397,1,8.2,1,10.94884271,13.62556298,6123,60,4.162,0.1,-0.333,0.04,14.089,0.1,0.805976073,0.016797205
Kepler-66,1,4.1,1,10.527,0.011,5785.5,60,4.575,0.1,0.062,0.04,15.2,0.1,0.802988258,0.025558254
Kepler-214,2,6.5,1,8.086081246,0.949008942,6052,60,4.125,0.1,-0.022,0.04,13.949,0.1,0.798679191,0.015537875
Kepler-33,5,4.4,1,21.99234757,3.328346664,5946.9,60,4.053,0.1,0.142,0.04,13.988,0.1,0.798185367,0.015064154
Kepler-1597,1,10,1,8.499525653,1.492695932,6205.1,60,4.239,0.1,-0.126,0.04,14.144,0.1,0.790156789,0.015754733
Kepler-618,1,1,1,32.07715553,0.365554335,5741.5,60,4.277,0.1,-0.042,0.04,14.827,0.1,0.789643804,0.021350174
Kepler-286,4,0,1,16.14801471,4.202357559,5559.2,60,4.462,0.1,-0.253,0.04,15.587,0.1,0.789465508,0.069508931
Kepler-1618,1,10.7,1,11.4221219,2.424725288,6429.6,60,4.189,0.1,-0.063,0.04,13.606,0.1,0.78491642,0.018137973
Kepler-108,2,3.2,1,35.04439188,9.221946239,5680.9,60,3.861,0.1,0.374,0.04,12.654,0.1,0.775371442,0.087697678
Kepler-815,1,2.9,1,19.12410883,4.746976132,5074,60,3.562,0.1,0.125,0.04,13.242,0.1,0.765236029,0.014841415
Kepler-460,2,5.1,1,18.59796722,0.673351492,6054.1,60,4.063,0.1,-0.035,0.04,13.771,0.1,0.756155049,0.017070517
Kepler-335,2,6.5,1,13.77798084,0.111309246,5999.7,60,4.044,0.1,0.341,0.04,13.996,0.1,0.753306092,0.0174672
Kepler-265,4,1.7,1,8.397145775,0.712001347,5870.6,60,4.386,0.1,-0.114,0.04,15.381,0.1,0.752895501,0.027986406
Kepler-1607,1,5.8,1,16.36584956,0.238865608,5987.4,60,3.955,0.1,0.04,0.04,13.897,0.1,0.749419911,0.023292943
Kepler-784,1,4.4,1,16.12929567,6.071796686,5639.5,60,3.801,0.1,0.097,0.04,13.29,0.1,0.738216632,0.012140233
Kepler-929,1,5.6,1,14.53579602,0.381691204,5987.9,60,4.074,0.1,0.179,0.04,14.542,0.1,0.734355166,0.019904058
Kepler-644,1,14.9,1,16.61165197,5.02916042,6540.2,60,4.259,0.1,-0.054,0.04,13.949,0.1,0.730368148,0.021112329
Kepler-1103,1,7.4,1,10.978,0.045,6084.7,60,4.093,0.1,0.073,0.04,14.09,0.1,0.721879611,0.013430929
Kepler-1345,1,7.5,1,21.18972681,2.145626571,6332.8,60,4.095,0.1,-0.16,0.04,13.791,0.1,0.709146212,0.013074394
Kepler-294,2,1.5,1,24.371,0.073,5513.2,60,4.538,0.1,0.109,0.04,15.843,0.1,0.708405856,0.031028626
Kepler-1002,1,7.2,1,6.398,0.002,6119.7,60,4.19,0.1,0.12,0.04,11.704,0.1,0.697864042,0.492794278
Kepler-848,1,3.9,1,12.03345479,4.637742034,5722,60,3.942,0.1,0.19,0.04,14.056,0.1,0.696615657,0.015283065
KIC 7200731,0,204,23,2.99,0.007,6076,153,4.2,0.12,-0.52,0.21,13.518,0.1,0.691617627,0.111851668
Kepler-254,3,0.4,1,24.523,0.114,5503.2,60,4.52,0.1,-0.131,0.04,15.843,0.1,0.691346076,0.036279414
Kepler-302,2,1.7,1,13.63993651,2.430526565,5702.9,60,4.284,0.1,0.158,0.04,15.505,0.1,0.685098737,0.028705417
Kepler-780,1,3.8,1,33.043,0.49,5753.6,60,4.319,0.1,0.103,0.04,13.326,0.1,0.681192001,0.327984786
Kepler-435,1,6.4,1,33.20293904,7.9337727,6237.7,60,4.046,0.1,0.051,0.04,13.643,0.1,0.676165458,0.017433579
KIC 5714912,0,281,25,6.623,0.007,5325,217,4.17,0.3,-0.08,0.21,15.536,0.1,0.670210864,0.12802822
Kepler-385,2,2.8,1,23.38146528,4.544345041,5837.4,60,4.177,0.1,0.006,0.04,15.212,0.1,0.669369174,0.022323177
Kepler-117,2,7.4,1,10.9336106,0.233298179,6085,60,4.143,0.1,0.028,0.04,14.274,0.1,0.658131031,0.017981
Kepler-1068,1,2,1,17.598,0.106,5684.1,60,4.504,0.1,0.185,0.04,15.818,0.1,0.650754889,0.032418285
Kepler-1158,1,7.6,1,22.58394044,1.744915691,6183.9,60,4.033,0.1,-0.12,0.04,13.628,0.1,0.645076474,0.016632847
Kepler-1280,1,9.1,1,10.70158849,0.34841942,6136.6,60,4.087,0.1,-0.113,0.04,14.074,0.1,0.643883387,0.015591167
Kepler-807,1,1.7,1,41.38706976,9.013618456,6026.2,60,4.27,0.1,0.062,0.04,15.128,0.1,0.640982519,0.023634188
Kepler-953,2,3.8,1,18.33989467,0.708695574,5460.4,60,4.005,0.1,0.028,0.04,12.16,0.1,0.639329468,0.036233873
Kepler-758,4,456.7,1,7.735404956,0.779656237,6359.5,60,4.421,0.1,-0.213,0.04,14.348,0.1,0.637163168,0.019217061
Kepler-1428,1,17.3,1,5.464,0.007,6285.2,60,4.017,0.1,0.115,0.04,13.688,0.1,0.624761287,0.016174401
Kepler-603,3,4.6,1,28.19827744,8.610346708,5854.5,60,4.012,0.1,0.34,0.04,14.854,0.1,0.622890503,0.039743903
Kepler-397,2,1.7,1,17.20860969,1.254360919,5315.8,60,4.591,0.1,-0.06,0.04,15.996,0.1,0.611399998,0.112799296
Kepler-458,2,9.3,1,15.01627452,4.701653441,6217.5,60,4.066,0.1,0.248,0.04,13.955,0.1,0.598485673,0.017292419
Kepler-852,1,8.3,1,15.64287154,0.554852233,6236.1,60,4.114,0.1,0.11,0.04,13.949,0.1,0.589091658,0.019150617
Kepler-1563,1,3,1,46.12112643,15.85511907,5650.9,60,4.054,0.1,0.304,0.04,13.583,0.1,0.589017036,0.288426165
Kepler-31,3,112.1,1,9.164866695,3.349698555,6088.2,60,4.149,0.1,-0.094,0.04,15.237,0.1,0.572219296,0.023029129
Kepler-295,3,2.8,1,17.26014111,3.475599852,5253.2,60,3.787,0.1,-0.027,0.04,14.447,0.1,0.559493415,0.024225838
Kepler-529,2,4.9,1,27.584,3.939,5965.6,60,4.451,0.1,-0.169,0.04,13.763,0.1,0.55157832,0.311068913
KIC 7373727,0,218,29,6.917,0.047,5801,88,4.23,0.14,-0.05,0.24,15.099,0.1,0.546899573,0.025600505
Kepler-291,2,2.2,1,25.17937379,3.504793185,5637.2,60,4.226,0.1,0.233,0.04,15.934,0.1,0.530680343,0.033362145
Kepler-223,4,2.2,1,17.8206973,9.352215781,5696.7,60,3.842,0.1,0.105,0.04,15.344,0.1,0.510075975,0.031276836
Kepler-650,1,2.1,1,26.93173938,4.704754657,5848.3,60,4.146,0.1,0.14,0.04,13.684,0.1,0.451472662,0.325998116
Kepler-336,3,5.8,1,10.258,0.06,5888.1,60,4.398,0.1,0.218,0.04,13.598,0.1,0.428901535,0.38035567
Kepler-269,2,2.4,1,16.74223056,3.378575487,5619.4,60,4.065,0.1,0.399,0.04,15.808,0.1,0.413423555,0.03392374
Kepler-476,1,3.1,1,14.83978141,0.95811193,5863.1,60,4.273,0.1,0.216,0.04,13.837,0.1,-7.45496602,1.549089832
Kepler-1347,1,1.6,1,29.46010991,13.17837929,5102.8,60,4.366,0.1,-0.216,0.04,13.38,0.1,nan,nan
Kepler-1620,1,2.5,1,40.22417604,6.623332253,5919.8,60,4.255,0.1,-0.279,0.04,13.658,0.1,nan,nan
KOI-349,0,4.2,1,18.59672069,4.923240407,5751.9,60,4.229,0.1,0.338,0.04,13.586,0.1,nan,nan
Kepler-1248,1,5.8,1,25.15789819,3.131008551,6069.4,60,4.245,0.1,0.188,0.04,12.77,0.1,nan,nan
Kepler-449,2,3.7,1,22.08637336,2.564682804,5632.9,60,4.178,0.1,-0.132,0.04,11.411,0.1,nan,nan
KIC 5127106,0,204,28,33.223,1.792,5304,205,4.2,0.3,-0.33,0.16,11.878,0.1,nan,nan
2MASS J19415041+4912599,0,254,27,14.49,1.17,4256,309,4.35,0.49,-0.24,0.13,13.511,0.1,nan,nan
Kepler-632,1,0.9,1,15.032379,0.865287226,5273.6,60,4.488,0.1,0.138,0.04,13.332,0.1,nan,nan
Kepler-1064,1,1.6,1,15.7871011,0.825287579,5051.1,60,4.525,0.1,-0.122,0.04,13.755,0.1,nan,nan
HD 190655,0,5.3,1,5.007179192,0.518024557,4759.5,60,2.943,0.1,0.196,0.04,9.837,0.1,nan,nan
KOI-4184,0,5,1,30.11072143,0.257148616,4884.6,60,4.565,0.1,-0.025,0.04,13.473,0.1,nan,nan
Kepler-14,1,7.4,1,2.753139387,0.038945555,6500.2,60,4.225,0.1,0.05,0.04,12.128,0.1,nan,nan
Kepler-400,2,4,1,13.409,0.03,5950,60,4.484,0.1,0.098,0.04,13.642,0.1,nan,nan
