Name,vsini,e_vsini,prot,e_prot,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax,iso_rad,iso_rad_err1,iso_rad_err2
TYC 3146-802-1,163,125,12.075,,8189,636,3.94,0.14,-0.13,,10.581,0.100,1.852404576,0.035186563,,,
KIC 10936272,212,49,21.176,1.845,4692,173,3.06,0.39,-0.11,,14.617,0.100,1.83951316,0.071653699,,,
KIC 5470396,252,128,15.09,2.34,5754,162,4.15,0.39,-0.05,,13.677,0.100,1.762927021,0.021277434,,,
KIC 7867091,235,33,29.16,0.674,5384,202,3.99,0.42,-0.3,,14.169,0.100,1.754491067,0.015756395,,,
KIC 9723418,222,44,14.562,0.453,5344,175,4.28,0.34,-0.01,,13.932,0.100,1.750359851,0.016064442,,,
KIC 6366391,163,110,16.876,0.041,5215,198,4.1,0.45,0.02,,14.238,0.100,1.707659975,0.017120638,,,
KOI-4374,1.3,1,33.37787661,8.844088056,5371.8,60,4.439,0.1,-0.05,,14.108,0.100,1.698905814,0.018629632,,,
KIC 7826323,217,24,19.371,0.224,5644,126,4.3,0.2,-0.18,,14.422,0.100,1.687602495,0.01538391,,,
2MASS J19282996+4901246,213,19,38.88,1.38,4996,168,3.48,0.43,0.02,,13.862,0.100,1.670194409,0.014856729,,,
KIC 9666621,126,87,9.594,2.113,6057,138,4.13,0.18,0.02,,12.993,0.100,1.670187219,0.100644612,,,
TYC 3142-1474-1,238,37,5.418,,7056,88,4,0.16,0.06,,11.38,0.100,1.651113202,0.027843961,,,
ASAS J185911+4815.8,208,25,0.297,0.005,5788,228,4.03,0.39,-0.35,,13.965,0.100,1.633873644,0.101141737,,,
TYC 3560-3023-1,250,30,4.642,,7283,204,3.92,0.14,-0.03,,11.599,0.100,1.604485256,0.02012283,,,
KIC 6700200,250,34,3.701,0.009,5755,96,4.21,0.13,-0.45,,13.756,0.100,1.560489934,0.014854047,,,
KIC 6364164,222,109,20.441,0.304,4861,276,3.4,0.8,-0.03,,14.729,0.100,1.527366085,0.021092576,,,
TYC 3541-331-1,122,24,5.226,0.009,5955,97,4.23,0.13,-0.17,,12.176,0.100,1.516871377,0.070099754,,,
KIC 6221371,126,134,17.91,3.242,5903,122,4.22,0.19,-0.27,,13.376,0.100,1.508449117,0.087513279,,,
KIC 8803979,244,59,7.148,0.039,6064,177,4.15,0.12,-0.24,,13.148,0.100,1.466664542,0.013321183,,,
KIC 6365649,348,39,1.166,,3503,93,0.98,0.21,-0.06,,12.719,0.100,1.461919609,0.027160924,,,
KIC 10360294,158,44,9.835,,6899,247,4.06,0.13,-0.07,,12.746,0.100,1.432273735,0.077956421,,,
KIC 8245192,138,49,4.982,0.012,5801,79,4.24,0.16,0.07,,12.987,0.100,1.431235308,0.016272958,,,
BD+39 3926,135,101,2.71,,10688,436,3.92,0.12,-0.12,,9.286,0.100,1.4059,0.0349,,,
KIC 8802684,195,35,18.183,0.19,5442,234,4.23,0.29,-0.13,,13.678,0.100,1.384228922,0.399823344,,,
TYC 3148-1801-1,152,57,2.126,,7413,139,3.94,0.14,-0.05,,11.923,0.100,1.356641581,0.023218003,,,
KIC 5808439,132,51,2.553,0.028,6245,187,4.18,0.11,-0.32,,13.12,0.100,1.344698547,0.025557347,,,
HD 188910,139,110,2.439,,9915,728,3.89,0.12,-0.13,,9.797,0.100,1.31714771,0.034954383,,,
KIC 9238276,122,108,3.029,0.038,6476,182,4.11,0.13,-0.13,,13.64,0.100,1.306736302,0.017566569,,,
KIC 9575694,241,38,22.467,0.055,5781,109,4.25,0.17,-0.45,,14.069,0.100,1.305307937,0.061147422,,,
TYC 3148-1402-1,229,27,1.38902,,6626,120,4.12,0.11,-0.14,,10.736,0.100,1.273213497,0.022553325,,,
KIC 6293204,153,96,4.991,0.367,5968,142,4.15,0.19,-0.38,,13.137,0.100,1.254087808,0.013813658,,,
KIC 9913134,211,35,27.114,0.489,4755,213,4.47,0.36,-0.14,,12.252,0.100,1.252376886,0.426355328,,,
KOI-7395,132,106,2.002,,9087,559,3.86,0.12,-0.16,,11.696,0.100,1.246951905,0.02153124,,,
KIC 5966824,271,93,5.944,0.075,5995,168,4.19,0.14,-0.12,,13.994,0.100,1.172906331,0.019073114,,,
KIC 5808421,200,122,22.464,0.382,5472,250,4.15,0.36,-0.07,,15.036,0.100,1.153932657,0.02415431,,,
KIC 8552365,233,22,17.352,0.533,5652,112,4.15,0.18,-0.06,,13.71,0.100,1.151965347,0.020822688,,,
KIC 9906689,231,36,22.561,1.268,5763,95,4.24,0.14,-0.18,,14.54,0.100,1.151479276,0.019227838,,,
KIC 10026977,204,37,21.879,0.694,5743,92,4.25,0.14,0.05,,14.678,0.100,1.143458616,0.018142189,,,
Kepler-564,213,41,18.987,0.065,5781,160,4.26,0.18,0.1,,14.749,0.100,1.13016068,0.019735092,,,
SPOCS 2447,287,67,4.756,0.004,5573,260,4.17,0.33,-0.15,,13.877,0.100,1.117663123,0.016164343,,,
KIC 8974429,125,29,3.887,0.023,6321,108,4.08,0.13,-0.1,,13.985,0.100,1.103612466,0.019977368,,,
KIC 6293275,148,109,17.136,0.099,5653,292,4.24,0.28,0.08,,14.661,0.100,1.098162192,0.020018997,,,
KIC 11145063,184,36,8.546,0.118,6037,149,4.06,0.14,0.08,,13.722,0.100,1.084487404,0.012991572,,,
KIC 8838620,136,49,3.46,0.013,7249,179,3.96,0.14,0.04,,12.783,0.100,1.078802792,0.021512974,,,
KIC 6365943,129,88,20.462,0.206,5940,106,4.19,0.14,-0.13,,13.684,0.100,1.070473836,0.016656666,,,
KIC 9173541,153,46,4.031,0.139,6267,110,4.12,0.13,-0.05,,13.374,0.100,1.063466607,0.045028272,,,
KIC 4375925,154,37,0.86,0.007,6177,193,4.17,0.11,-0.23,,12.859,0.100,1.049917205,0.037390803,,,
KIC 6131060,170,133,4.444,0.777,6299,143,4.07,0.14,-0.09,,13.446,0.100,1.049159818,0.014800995,,,
2MASS J19522123+4508258,218,112,15.719,0.158,6330,142,4.18,0.12,-0.38,,13.322,0.100,1.04705744,0.030972337,,,
KIC 11240278,127,19,5.454,0.014,5962,85,4.21,0.14,-0.02,,13.271,0.100,1.044196327,0.018004938,,,
KIC 12167275,275,38,1.499,,6146,142,4.12,0.11,-0.34,,13.698,0.100,1.020710869,0.015975389,,,
KIC 6619469,235,111,10.948,0.937,6162,195,4.08,0.14,-0.1,,13.5,0.100,1.014285919,0.014819733,,,
KOI-3198,156,145,3.742,,7508,193,3.91,0.12,-0.05,,11.575,0.100,1.005241251,0.03234265,,,
KIC 6523259,142,96,1.441,,6455,94,4.12,0.11,-0.25,,12.833,0.100,0.979499546,0.0293724,,,
KIC 11517934,173,25,2.806,0.006,5876,121,4.1,0.14,-0.18,,13.379,0.100,0.978864736,0.033392277,,,
TYC 3149-1782-1,250,64,3.827,,7649,326,3.93,0.12,-0.03,,11.442,0.100,0.97319883,0.035395551,,,
TYC 3142-25-1,179,69,2.912,,9853,323,3.84,0.11,-0.24,,10.644,0.100,0.952474437,0.032313853,,,
HD 234824,182,79,1.17,,10771,422,4.01,0.12,-0.06,,9.379,0.100,0.937889258,0.042830867,,,
KIC 5767489,221,55,3.442,0.016,5869,116,4.22,0.14,-0.33,,13.155,0.100,0.937196597,0.013521633,,,
TYC 3565-525-1,224,103,4.806,,10061,596,3.87,0.12,-0.2,,10.894,0.100,0.933328269,0.028857472,,,
KIC 10080943,129,70,1.07,,6897,239,4.05,0.13,-0.09,,11.811,0.100,0.924637471,0.024242455,,,
KIC 6204529,149,98,20.911,0.094,5867,60,4.15,0.12,0.05,,14.069,0.100,0.92036828,0.019996876,,,
KIC 5966043,154,109,7.754,0.007,5741,112,4.21,0.17,-0.27,,15.126,0.100,0.904183938,0.025599826,,,
KIC 10936621,180,34,2.515,0.038,6473,97,4.11,0.12,-0.01,,13.85,0.100,0.898909417,0.01633297,,,
KIC 5723318,149,156,2.526,0.005,6138,176,4.16,0.13,-0.23,,13.957,0.100,0.881478633,0.016182541,,,
TYC 3554-447-1,164,43,10.708,,7026,81,4.04,0.13,-0.08,,12.471,0.100,0.869104368,0.019147654,,,
KIC 8908544,124,82,0.388,0.015,7139,150,3.98,0.14,0.04,,13.223,0.100,0.867933006,0.016822711,,,
KIC 6447258,122,93,11.062,,6465,110,4.12,0.12,-0.2,,12.865,0.100,0.866001954,0.023671072,,,
KIC 6525026,147,91,13.121,0.118,6202,156,4.07,0.14,-0.15,,13.409,0.100,0.85105092,0.014261512,,,
KIC 9653110,179,24,3.133,0.004,5800,101,4.11,0.17,0.02,,12.857,0.100,0.849588731,0.02438231,,,
TYC 3144-2192-1,353,62,2.342265,,10614,403,3.99,0.14,-0.11,,10.469,0.100,0.846839901,0.039082006,,,
KIC 7134626,216,43,12.366,0.034,6453,110,4.11,0.12,-0.04,,13.063,0.100,0.843301433,0.198303655,,,
KIC 7363238,152,25,2.208,0.007,6157,81,4.18,0.12,-0.33,,12.992,0.100,0.838188648,0.016861915,,,
KIC 9111033,217,55,22.698,0.297,6076,125,4.12,0.14,-0.2,,14.468,0.100,0.829383414,0.021667738,,,
KIC 10489286,150,36,1.539,,8637,557,3.92,0.13,-0.13,,11.836,0.100,0.827414176,0.02381808,,,
KIC 6549623,245,31,1.336,0.003,6492,140,4.13,0.11,-0.24,,13.091,0.100,0.817883415,0.021127438,,,
TYC 3544-2446-1,174,94,2.021,,9329,249,3.84,0.11,-0.17,,11.393,0.100,0.80398193,0.027588321,,,
TYC 3146-191-1,191,75,3.744,,6784,184,4.12,0.11,-0.15,,12.08,0.100,0.797751192,0.021780052,,,
KOI-3818,157,124,1.908,,9841,889,3.85,0.12,-0.23,,11.721,0.100,0.78577289,0.03295179,,,
TYC 3543-2942-1,144,108,3.245,,8551,228,3.96,0.13,-0.24,,12.119,0.100,0.777819227,0.023398531,,,
KIC 9392349,224,47,13.966,2.957,5777,113,4.16,0.17,-0.07,,13.675,0.100,0.772209543,0.014379271,,,
TYC 3144-1309-1,145,103,1.644,,9835,431,3.83,0.12,-0.17,,12.244,0.100,0.763906544,0.030843862,,,
KIC 11455028,173,34,0.576,0.003,5959,88,4.15,0.14,0.03,,13.739,0.100,0.749388999,0.013536903,,,
KIC 8126371,158,44,0.603,0.078,6973,156,4,0.15,0.04,,13.009,0.100,0.734777254,0.020576237,,,
KIC 5977646,213,152,1.914,,7135,131,3.82,0.13,0.01,,13.563,0.100,0.724751638,0.016634331,,,
KOI-7263,236,111,1.367,,10491,305,3.9,0.11,-0.19,,11.727,0.100,0.718844806,0.042938845,,,
2MASS J19552478+4704580,142,108,6.876,,7595,191,3.88,0.13,-0.05,,13.348,0.100,0.712750684,0.015699403,,,
KIC 8364412,172,37,9.459,,7044,194,3.99,0.15,-0.01,,13.34,0.100,0.711919915,0.014711599,,,
SPOCS 2457,194,53,47.073,0.868,6373,166,4.1,0.13,0.02,,13.687,0.100,0.710154904,0.0155877,,,
NGC 6866 10,130,103,4.47,,7439,190,3.93,0.12,-0.03,,12.124,0.100,0.703537483,0.023799853,,,
KIC 7200731,204,23,2.99,0.007,6076,153,4.2,0.12,-0.52,,13.518,0.100,0.691617627,0.111851668,,,
KIC 9787117,248,39,12.23,1.825,6138,107,4.12,0.12,-0.15,,14.518,0.100,0.683946729,0.022835595,,,
KIC 10427093,176,35,8.131,,7101,180,4,0.14,0.02,,13.202,0.100,0.67725135,0.011636039,,,
KIC 5714912,281,25,6.623,0.007,5325,217,4.17,0.3,-0.08,,15.536,0.100,0.670210864,0.12802822,,,
KIC 5792658,124,40,3,0.003,6442,101,4.14,0.12,-0.24,,13.1,0.100,0.656199279,0.042539291,,,
Kepler-1158,7.6,1,22.58394044,1.744915691,6183.9,60,4.033,0.1,-0.12,,13.628,0.100,0.645076474,0.016632847,,,
KIC 8125652,238,101,3.187,0.006,6361,203,4.15,0.12,-0.35,,13.751,0.100,0.643316028,0.020748128,,,
KIC 9606336,158,53,1.529,0.007,6535,208,4.13,0.12,-0.19,,13.453,0.100,0.636554466,0.015682911,,,
KIC 10545098,142,50,6.665,0.009,5721,104,4.23,0.14,-0.2,,13.954,0.100,0.62186921,0.141227759,,,
KIC 10004660,229,48,1.825,,8874,433,3.81,0.14,-0.21,,12.149,0.100,0.610655304,0.024801933,,,
KIC 8255015,220,39,5.577,0.302,5956,158,4.19,0.15,-0.13,,14.92,0.100,0.608173442,0.024280927,,,
KIC 9174536,169,58,1.781,0.003,6440,143,4.15,0.11,-0.21,,13.679,0.100,0.58949896,0.015247429,,,
KIC 8052695,124,86,33.958,0.168,5805,141,4.07,0.15,-0.08,,13.9,0.100,0.579879279,0.014984852,,,
KIC 9840159,232,41,20.992,0.335,5793,113,4.09,0.16,-0.17,,13.588,0.100,0.558800044,0.01459228,,,
KIC 9299986,181,77,2.416,,6494,178,4.14,0.12,-0.26,,13.894,0.100,0.553673014,0.017092298,,,
KIC 7373727,218,29,6.917,0.047,5801,88,4.23,0.14,-0.05,,15.099,0.100,0.546899573,0.025600505,,,
KIC 11825198,241,166,2.162,,9009,647,3.87,0.15,-0.13,,13.767,0.100,0.544958348,0.016690656,,,
TYC 3131-1204-1,151,119,2.71,,10251,369,3.89,0.12,-0.23,,12.373,0.100,0.517867191,0.027148417,,,
KIC 5702872,191,154,10.247,0.01,5693,125,4.27,0.2,-0.02,,13.783,0.100,0.513270013,0.070339775,,,
KIC 7979499,276,67,1.527,0.004,6426,154,4.11,0.13,-0.07,,13.523,0.100,0.495563892,0.015810168,,,
2MASS J19341016+3846566,139,60,4.96,0.085,6518,266,4.1,0.11,-0.17,,13.478,0.100,0.483110257,0.290649703,,,
KIC 10685417,193,37,15.568,0.058,5657,93,4.26,0.16,-0.36,,15.295,0.100,0.457837593,0.109500267,,,
KIC 5773914,221,137,6.029,0.024,5854,100,4.23,0.13,-0.34,,15.146,0.100,0.454723524,0.022413731,,,
KIC 9206046,200,104,2.12,,7469,162,3.92,0.13,-0.02,,13.853,0.100,0.436970761,0.015700204,,,
KIC 6445601,187,64,1.847,,6819,189,4.05,0.13,-0.16,,13.595,0.100,0.416347546,0.014456594,,,
KIC 6064237,270,74,6.768,,12182,455,4.04,0.13,0.15,,13.33,0.100,0.379664421,0.018912141,,,
TYC 3561-1295-1,135,134,1.903,,19248,1089,3.77,0.12,-0.02,,10.806,0.100,0.261855878,0.040701069,,,
KIC 6287877,121,98,26.602,0.274,4614,220,2.49,0.28,-0.09,,14.835,0.100,0.259639099,0.118043197,,,
TYC 3565-98-1,245,50,47.641701,,19005,871,3.75,0.12,-0.03,,10.738,0.100,0.257700371,0.038993036,,,
KIC 6720541,213,45,3.363,0.06,6285,108,4.1,0.12,-0.12,,13.947,0.100,0.227738142,0.39658994,,,
KIC 10117599,154,63,38.550499,,3993,127,1.72,0.3,-0.14,,10.641,0.100,0.22244027,0.022860954,,,
KIC 5868105,199,137,3.559,0.008,5822,77,4.11,0.13,-0.14,,14.716,0.100,0.192687359,0.08031834,,,
TYC 3120-376-1,368,33,2.71385,,20406,1746,3.49,0.19,-0.03,,11.061,0.100,0.165085189,0.049791494,,,
KIC 10091543,257,34,21.376,0.065,5786,82,4.17,0.15,0.01,,14.622,0.100,-0.3201691,0.272436917,,,
KIC 2859701,191,71,1.106,,6460,164,4.11,0.14,-0.14,,13.453,0.100,-0.400821678,0.428174196,,,
Kepler-1064,1.6,1,15.7871011,0.825287579,5051.1,60,4.525,0.1,-0.122,0.04,13.755,0.100,,,,,
KOI-712,1.4,1,27.74915249,6.179048204,5473.7,60,4.562,0.1,0.024,0.04,13.72,0.100,,,,,
KOI-4634,3.2,1,16.97148017,0.199568383,6058,60,4.239,0.1,0.122,0.04,13.685,0.100,,,,,
Kepler-1620,2.5,1,40.22417604,6.623332253,5919.8,60,4.255,0.1,-0.279,0.04,13.658,0.100,,,,,
Kepler-400,4,1,13.409,0.03,5950,60,4.484,0.1,0.098,0.04,13.642,0.100,,,,,
KOI-349,4.2,1,18.59672069,4.923240407,5751.9,60,4.229,0.1,0.338,0.04,13.586,0.100,,,,,
KOI-4184,5,1,30.11072143,0.257148616,4884.6,60,4.565,0.1,-0.025,0.04,13.473,0.100,,,,,
Kepler-1347,1.6,1,29.46010991,13.17837929,5102.8,60,4.366,0.1,-0.216,0.04,13.38,0.100,,,,,
Kepler-632,0.9,1,15.032379,0.865287226,5273.6,60,4.488,0.1,0.138,0.04,13.332,0.100,,,,,
KOI-177,1.9,1,20.07016551,1.767291685,5740.8,60,4.379,0.1,-0.001,0.04,13.182,0.100,,,,,
KOI-2657,0.8,1,34.73989395,6.524225464,5433.9,60,4.503,0.1,-0.148,0.04,12.869,0.100,,,,,
KOI-2879,1.8,1,24.91680424,0.380502849,5475.3,60,4.567,0.1,-0.013,0.04,12.771,0.100,,,,,
Kepler-1248,5.8,1,25.15789819,3.131008551,6069.4,60,4.245,0.1,0.188,0.04,12.77,0.100,,,,,
Kepler-14,7.4,1,2.753139387,0.038945555,6500.2,60,4.225,0.1,0.05,0.04,12.128,0.100,,,,,
Kepler-449,3.7,1,22.08637336,2.564682804,5632.9,60,4.178,0.1,-0.132,0.04,11.411,0.100,,,,,
HD 190655,5.3,1,5.007179192,0.518024557,4759.5,60,2.943,0.1,0.196,0.04,9.837,0.100,,,,,
2MASS J19415041+4912599,254,27,14.49,1.17,4256,309,4.35,0.49,-0.24,,13.511,0.100,,,,,
KIC 10355273,229,52,20.572,0.249,5425,158,4.37,0.23,-0.42,,13.496,0.100,,,,,
KIC 6367159,149,67,1.905,,7177,295,3.99,0.14,-0.02,,12.603,0.100,,,,,
KIC 5127106,204,28,33.223,1.792,5304,205,4.2,0.3,-0.33,,11.878,0.100,,,,,
TYC 3138-1184-1,165,66,1.186,,7004,229,4.08,0.14,-0.1,,11.838,0.100,,,,,
HD 225531,145,91,0.508047,,10661,334,3.96,0.12,-0.1,,9.259,0.100,,,,,
