Simbad,vsini,e_vsini
CPD-62 385,5.158022523,0.479817862
CPD-62 370,11.52568559,0.522794169
CPD-62 365,7.038012041,0.470834395
CPD-62 355,4.792977446,0.472653889
CPD-62 352,7.362498811,0.471104726
CPD-62 344,6.565032725,0.468954959
CPD-62 340,8.387447918,0.467330053
CPD-61 808,8.886414141,0.48531262
CPD-58 465,9.891957619,0.547829543
Cl* NGC 2257 AA C,6.938753458,1.505394496
CD-75 186,5.527910172,0.465889989
CD-74 287,16.48407639,0.467779441
CD-73 366,10.30780816,0.464826419
CD-73 348,15.87568776,0.465735579
CD-73 346,5.57219316,0.465521448
CD-73 337,7.822546671,0.532654429
CD-73 324,18.95846678,0.502366124
CD-73 186,5.462447536,0.465381802
CD-72 411,10.13451299,0.464861506
CD-72 358,13.94582364,1.094043635
CD-72 357,8.29209484,1.291321543
CD-72 349,8.339736569,2
CD-72 336,8.142590409,0.483137833
CD-72 334,6.819463714,0.508940303
CD-72 331,5.592868362,0.465366597
CD-71 423,6.731185263,0.464879763
CD-71 420,7.910283098,0.465245895
CD-71 215,5.841241093,0.464885123
CD-70 473,10.51192221,0.489418271
CD-70 435,5.129572051,0.466183152
CD-70 430,11.28919015,0.464823386
CD-70 234,9.515571438,0.514657531
CD-70 233,5.264734294,0.543049221
CD-70 228,5.099884297,0.464879087
CD-69 465,4.856160128,0.467124516
CD-69 226,5.812715814,0.470199301
CD-69 223,15.20664348,0.522887754
CD-69 212,21.00667366,0.465852974
CD-69 205,4.903347897,0.471437715
CD-69 203,6.186685529,0.465040349
CD-69 196,5.653012602,0.466896783
CD-68 433,7.356171274,0.466842149
CD-68 425,5.547865732,0.552260977
CD-68 207,8.554316218,0.482232332
CD-67 543,5.893393699,0.465394281
CD-67 527,5.57913842,0.506967218
CD-67 504,8.418812475,0.618541219
CD-67 496,6.479425774,0.516751981
CD-67 487,8.638863666,0.472778893
CD-67 461,5.338555267,0.478873587
CD-67 452,8.287022384,0.471649848
CD-67 265,6.455779528,0.467843861
CD-67 257,6.307062367,0.493921982
CD-67 245,8.717537452,0.466529317
CD-67 243,5.216931406,0.464834079
CD-67 239,4.156651678,0.464972936
CD-67 237,5.214439193,0.464827514
CD-67 235,8.505195631,0.465272779
CD-66 551,7.025256359,0.566241161
CD-66 525,8.803609503,0.595694634
CD-66 520,7.24380677,1.000219429
CD-66 515,7.197018552,0.473302569
CD-66 501,5.081619612,0.465118394
CD-66 484,6.089744781,0.46897303
CD-66 483,5.268139838,0.466863295
CD-66 471,6.004346465,0.466871552
CD-66 463,5.768270514,0.480890857
CD-66 458,8.856782097,0.52527716
CD-66 451,7.683311309,0.470735629
CD-66 448,6.989744014,0.471652607
CD-66 416,6.587870275,0.511600626
CD-66 413,5.72778886,0.493068207
CD-66 236,9.534614408,0.493205208
CD-65 608,10.2129987,1.259289746
CD-65 516,5.930493515,0.465713105
CD-65 489,15.93987283,0.473280715
CD-65 465,5.269270567,0.465762986
CD-65 464,6.149184461,0.473245693
CD-65 236,4.589195256,0.466519338
CD-65 223,9.21167999,0.465848262
CD-65 207,22.06525252,0.472667458
CD-64 250,7.830597738,0.465223071
CD-64 159,9.458155439,0.465253775
CD-63 301,8.712011135,0.466933481
CD-63 222,8.188111367,0.464823498
CD-62 294,10.32544438,0.470307448
CD-62 275,8.955217251,0.464830125
CD-62 155,5.684666724,0.466842026
CD-61 970,8.2,0.9
CD-61 897,9.443595753,0.474656152
CD-61 889,14.90753508,0.495328103
CD-61 862,7.686887367,0.466993546
CD-61 852,18.86779196,0.475102549
CD-61 845,10.29739004,0.467577103
CD-61 793,4.614886809,0.531649695
CD-61 1641,6.635976649,0.497922786
CD-61 1602,5.274220469,0.464887216
CD-61 1530,4.876362925,0.467702025
CD-61 1519,7.103757919,0.468846455
CD-61 1497,7.531038985,0.470177736
CD-61 1488,7.277009669,0.465021832
CD-61 1307,6.73993127,1.694885518
CD-61 1210,4.78861049,0.464826286
CD-61   987,5.097999631,0.470307911
CD-60 978,8.655963544,0.529356837
CD-60 954,9.350707715,0.465265886
CD-60 936,9.781973972,0.466447498
CD-60 905,19.61246867,0.465140375
CD-60 1688,10.26316451,0.46507252
CD-60 1673,7.922871927,0.464853124
CD-60 1660,9.981354898,0.466225326
CD-60 1593,6.785879244,0.834008882
CD-60 1591,6.205988071,0.476455248
CD-60 1405,7.55022914,0.465805098
CD-60 1276,9.1180154,0.465436072
CD-60 1269,7.242565571,0.465443969
CD-60 1060,11.0479886,0.480841665
CD-60 1048,5.378741777,0.466881883
CD-60 1040,8.888647431,0.468952401
CD-60 1033,7.440246177,0.465304284
CD-60 1032,7.208635628,0.47437668
CD-60  1696,20.10242429,0.464840968
CD-59 965,23.36159791,0.470423513
CD-59 944,9.225880444,0.468072795
CD-59 881,7.233018882,0.494805386
CD-59 867,4.652201665,0.466077464
CD-59 846,6.947903789,0.47327452
CD-59 1641,6.030504669,0.469428416
CD-59 1628,5.477792023,0.522370118
CD-59 1614,5.183706813,0.464835714
CD-59 1598,4.514348631,0.464913211
CD-59 1570,6.272869329,0.555182796
CD-59 1567,8.320288622,0.541851584
CD-59 1547,8.282812441,0.502256308
CD-59 1447,3.736332538,0.635655202
CD-59 1328,9.435088261,0.48383877
CD-59 1293,6.755608546,0.494230595
CD-59 1133,16.04551145,0.816395238
CD-58 996,7.014790892,0.57706053
CD-58 957,5.988903341,0.651576345
CD-58 1788,7.735278724,0.992262391
CD-58 1758,15.37674179,0.466733002
CD-58 1694,9.509367697,0.540004155
CD-58 1686,6.814489389,0.478093263
CD-58 1440,8.743572052,0.465066223
CD-58 1224,5.840342011,0.466554324
CD-58 1202,6.414668921,0.498253593
CD-57 1585,6.597582356,0.46548361
CD-57 1524,9.924171811,0.4667575
CD-57 1511,8.674729639,0.465458508
CD-57 1473,10.12478091,0.464834075
CD-57 1287,12.84690187,0.466328654
CD-57 1275,9.36243621,0.466182282
CD-57 1063,6.54395345,0.465409938
CD-57 1046,5.774294436,0.473529697
CD-57 1039,6.449131712,0.464917272
CD-57 1004,7.129705124,0.617989952
CD-56 1643,7.108606574,0.491528482
CD-56 1633,8.75655119,0.466799869
CD-56 1332,7.91373949,0.530054523
CD-56 1323,13.14492296,0.469178052
CD-56 1294,8.526410115,0.464883227
CD-56 1106,5.368190769,0.681984111
CD-56 1090,6.32866899,0.470097511
CD-56 1038,7.335589325,0.46495655
CD-55 1520,9.215645398,0.464942932
CD-55 1515,6.934013389,0.464835285
CD-55 1506,5.45324666,0.465098265
CD-54 1488,9.109687827,0.465023272
CD-54 1485,6.0196932,0.465083803
CD-54 1456,5.719094825,0.466817446
CD-44 14956,3,0.3
CD-27 15244,5.1,0.5
CD-24 5016,114.2,1.2
CCDM J04232-6722B,4.516937363,1.308548117
BD-14 1137,1.8,1
AL 61,5.792646224,0.741405372
AL 366,5.657397371,2
2MASS J08094103-6620559,10.92748413,2
2MASS J08093133-6624000,17.42569456,2
2MASS J08090585-6600177,8.243464307,2
2MASS J08083526-6602426,5.866179165,2
2MASS J08081393-6644270,9.206579825,2
2MASS J08074916-6615221,9.054453439,2
2MASS J08071812-6559100,11.74036096,2
2MASS J08055720-6703284,5.555128232,2
2MASS J08044131-6559171,10.76022008,2
2MASS J08043813-6537574,6.018151595,2
2MASS J08042007-6646283,6.65104308,2
2MASS J08035885-6547306,19.23417108,2
2MASS J08034433-6546036,5.92898167,2
2MASS J08032153-6522402,6.972271298,2
2MASS J08031868-6546081,14.7083909,2
2MASS J08031390-6609150,9.05389936,2
2MASS J08025643-6524101,7.225013298,2
2MASS J08024932-6640337,5.351168555,2
2MASS J08023476-6538364,14.99526857,2
2MASS J08021795-6424507,5.445092868,2
2MASS J08021394-6533565,9.629444064,2
2MASS J08013650-6540043,8.016919544,2
2MASS J08013483-6656507,10.81922959,2
2MASS J08012927-6418036,15.91825758,2
2MASS J08012781-6436333,6.097559426,2
2MASS J08011360-6410449,8.029266044,2
2MASS J08004709-6537332,13.58723518,2
2MASS J08001922-6608073,16.28807412,2
2MASS J08001226-6629183,9.498081716,2
2MASS J07594924-6624043,4.99441033,2
2MASS J07593817-6651538,6.391086711,2
2MASS J07590630-6451403,6.644824632,2
2MASS J07585968-6432295,16.1672006,2
2MASS J07585909-6510442,5.248733711,2
2MASS J07584630-6353201,5.467637588,2
2MASS J07583823-6650013,5.271244489,2
2MASS J07582820-6429092,5.231944052,2
2MASS J07582048-6628302,8.656481771,2
2MASS J07581645-6546250,4.942969948,2
2MASS J07581526-6430496,8.396621707,2
2MASS J07575059-6613496,9.693005299,2
2MASS J07574264-6608089,10.00577779,2
2MASS J07571753-6406577,9.697977189,2
2MASS J07571440-6652461,7.096836985,2
2MASS J07571329-6441548,7.908093352,2
2MASS J07570915-6537596,6.992821873,2
2MASS J07570456-6448225,7.687002771,2
2MASS J07570220-6347280,12.6987719,2
2MASS J07561797-6355361,6.768601558,2
2MASS J07561619-6511114,8.659189165,2
2MASS J07553661-6402450,14.60116239,2
2MASS J07553536-6650301,7.207549935,2
2MASS J07553009-6344220,6.953207776,2
2MASS J07552351-6453444,6.955688424,2
2MASS J07550324-6607033,10.30198988,2
2MASS J07545084-6401395,8.099636314,2
2MASS J07543778-6642036,7.536237914,2
2MASS J07541580-6225339,14.78090532,2
2MASS J07541423-6419418,5.987284477,2
2MASS J07541253-6209560,8.62806712,2
2MASS J07541218-6501132,5.211255943,2
2MASS J07540893-6621355,8.284638002,2
2MASS J07540887-6351098,4.15446954,2
2MASS J07535902-6331031,6.782696202,2
2MASS J07535643-6643111,9.668992679,2
2MASS J07533124-6220027,7.932959073,0.731842101
2MASS J07532929-6621041,7.238712263,2
2MASS J07531825-6610122,9.212174262,2
2MASS J07531609-6858226,7.233218984,2
2MASS J07531213-6905542,7.583900727,2
2MASS J07530210-6458013,9.836858574,2
2MASS J07525876-6639176,19.83391443,2
2MASS J07524232-6228158,8.492354169,2
2MASS J07522213-6853566,7.524837083,2
2MASS J07521505-6251508,6.213388252,2
2MASS J07520816-6908341,8.705598237,2
2MASS J07520794-6255515,10.31813015,0.882755665
2MASS J07520390-6216068,8.382157142,2
2MASS J07520310-6231495,10.19387416,2
2MASS J07520136-6500590,5.649708702,2
2MASS J07514881-6850503,7.930178338,1.058063643
2MASS J07513965-6224039,8.418678894,2
2MASS J07513342-6326394,9.811290921,2
2MASS J07512543-6146542,8.0282549,2
2MASS J07511755-6841174,5.316547208,2
2MASS J07511669-6619222,9.08158837,2
2MASS J07511543-6323428,11.35153076,2
2MASS J07511162-6159424,12.00237587,2
2MASS J07510761-6649497,9.899655251,2
2MASS J07510472-6429430,10.71589327,2
2MASS J07510336-7135598,3.583087932,2
2MASS J07510154-6320585,6.207177291,2
2MASS J07505761-6656107,8.567312606,2
2MASS J07504534-6938403,4.271176299,2
2MASS J07502451-7118395,5.554292976,2
2MASS J07501308-6230492,8.455774648,2
2MASS J07501255-6929120,8.342511356,2
2MASS J07501177-6704227,7.114876626,2
2MASS J07501147-6639471,8.305095137,2
2MASS J07501019-7137414,4.770651268,2
2MASS J07500607-7127496,4.530402367,2
2MASS J07500055-6837570,13.24017089,2
2MASS J07495719-6841388,9.941034667,2
2MASS J07495542-6455010,7.609000724,2
2MASS J07495202-6452589,10.59843292,2
2MASS J07494227-6219154,8.833166516,2
2MASS J07492832-6322399,5.191554116,1.885626693
2MASS J07492444-6226263,6.588241116,2
2MASS J07492428-6405526,4.72195515,2
2MASS J07491851-6855289,6.459115214,2
2MASS J07491492-6305419,9.843257397,2
2MASS J07490316-6246362,7.808644856,1.941403894
2MASS J07490132-6931010,7.150985713,2
2MASS J07485927-6900408,9.970542691,2
2MASS J07485518-6314583,7.023628864,1.927709965
2MASS J07485130-6640191,8.034104364,2
2MASS J07484044-6326247,6.414982447,2
2MASS J07483433-7008221,6.593971013,2
2MASS J07482553-6420294,11.46106053,2
2MASS J07481821-6445056,23.67477904,2
2MASS J07480637-6713352,9.934921561,2
2MASS J07480487-6837050,8.464067312,2
2MASS J07480431-6850170,10.33358526,2
2MASS J07480419-6848572,7.386617429,2
2MASS J07480213-6210111,10.69464296,2
2MASS J07475743-6329237,9.687221323,2
2MASS J07475192-7136364,6.892889773,1.725350677
2MASS J07474754-6855418,7.104872522,2
2MASS J07474041-6753541,6.559064816,2
2MASS J07473432-6733371,13.32894954,2
2MASS J07473218-6658583,8.513945417,2
2MASS J07472787-6948155,6.858636081,0.809940087
2MASS J07471887-6137045,8.546305366,2
2MASS J07471700-7136553,5.356348653,2
2MASS J07471376-7148076,4.498781878,1.460919917
2MASS J07470753-6905359,13.49951038,2
2MASS J07470503-7007094,5.061950385,1.660554215
2MASS J07465849-7154257,7.292962777,2
2MASS J07465331-6514319,9.299507353,2
2MASS J07464990-7140531,6.505504437,2
2MASS J07464764-7122161,5.723684322,0.64940993
2MASS J07464504-6633547,8.809318244,2
2MASS J07464031-7102062,22.80751666,2
2MASS J07463705-6905340,9.154302613,2
2MASS J07463481-7006196,4.242836824,2
2MASS J07463478-6259393,10.66710751,1.145868912
2MASS J07462577-7155490,6.581319529,2
2MASS J07461570-6810399,4.486562833,2
2MASS J07460970-6430062,4.401521107,2
2MASS J07460781-7155030,3.869802938,2
2MASS J07460475-6511329,8.042950995,2
2MASS J07460035-6259387,4.970865782,1.556789287
2MASS J07454886-7122485,6.006790868,1.736466734
2MASS J07454751-6627025,4.590638112,2
2MASS J07454353-6940010,4.948659137,2
2MASS J07454353-6736346,8.165110788,2
2MASS J07454151-6820215,8.194160752,2
2MASS J07453682-6535556,9.770265928,2
2MASS J07453354-6552169,8.796374307,2
2MASS J07453187-6841279,8.768147152,2
2MASS J07453122-6942441,4.93877772,1.681842278
2MASS J07453101-6514494,7.010401285,2
2MASS J07453084-6746289,12.8456566,2
2MASS J07453076-6751335,20.68801457,2
2MASS J07452769-6838345,13.04434498,2
2MASS J07452678-6303540,12.44539757,2
2MASS J07452578-7036052,7.342587606,2
2MASS J07451573-6707028,17.12071002,2
2MASS J07450927-6256337,5.746415152,2
2MASS J07450694-6906232,6.903169656,2
2MASS J07450546-7115389,14.07347518,2
2MASS J07450533-6156100,10.29737405,2
2MASS J07445959-6331215,6.025421865,2
2MASS J07445627-6900259,8.304609003,2
2MASS J07445058-6253520,5.412162495,2
2MASS J07445030-6139563,7.127326813,2
2MASS J07444665-6253307,5.329073021,0.55065704
2MASS J07444562-6546546,9.486225677,2
2MASS J07444187-7202580,4.637726523,0.498012568
2MASS J07444064-7049344,15.30096713,2
2MASS J07443985-7157283,6.283750679,1.085678204
2MASS J07443473-7056281,12.48368509,2
2MASS J07443355-6910012,6.876473501,2
2MASS J07442666-6215262,5.743911914,2
2MASS J07442556-6742009,6.998825446,2
2MASS J07440356-6102440,4.173059187,2
2MASS J07435722-6753011,4.847172258,2
2MASS J07435438-6847397,6.543090471,2
2MASS J07434912-6814096,5.370227333,2
2MASS J07434830-6713435,8.551411065,2
2MASS J07434773-7009562,12.52060715,1.405462086
2MASS J07434081-6823049,11.68318918,1.931305456
2MASS J07433653-6045409,9.060790263,1.186597012
2MASS J07433429-6101010,7.13011655,1.912564718
2MASS J07433024-7148157,10.90728207,1.161758263
2MASS J07432834-7201138,4.613788758,2
2MASS J07432589-6024165,10.85584924,2
2MASS J07432478-7131300,6.317093025,2
2MASS J07432309-7006360,4.322022255,1.319936466
2MASS J07432112-6440373,7.305923638,2
2MASS J07432098-6532070,9.910392457,2
2MASS J07431715-6630270,5.960083758,2
2MASS J07431302-6230419,5.749407052,2
2MASS J07430423-6633319,6.041654466,2
2MASS J07430374-6142148,13.08317599,2
2MASS J07430042-7157008,4.51949896,1.920996539
2MASS J07430032-6923108,10.51490724,0.964503407
2MASS J07425681-6458561,6.653903908,1.397896519
2MASS J07425033-6719379,5.197985465,2
2MASS J07425010-6728473,6.340949502,2
2MASS J07424866-7007104,5.315627528,2
2MASS J07423835-6727375,5.502741863,2
2MASS J07423777-6806396,6.236857543,1.933131554
2MASS J07423608-6920497,4.362585853,1.861486567
2MASS J07422548-6735471,5.533116669,2
2MASS J07421847-7321112,4.715209203,1.236758868
2MASS J07421725-6721401,6.872011146,2
2MASS J07421367-6928120,5.679546888,0.751906001
2MASS J07421074-7155213,6.492562469,0.979507599
2MASS J07421073-6216323,6.847657341,2
2MASS J07421016-7052202,10.264474,2
2MASS J07420724-6443203,6.211765311,2
2MASS J07415962-7044218,20.87546061,2
2MASS J07415213-6113300,4.409600099,1.791749068
2MASS J07415100-7043092,9.753588201,2
2MASS J07414933-7012309,4.503700115,2
2MASS J07414566-6254172,6.377418991,2
2MASS J07414131-6805071,12.08931804,2
2MASS J07413931-7255064,8.288293062,1.967253663
2MASS J07413838-6256557,11.6461809,1.22136086
2MASS J07413762-6506221,9.203546866,2
2MASS J07413506-6939597,5.901139018,2
2MASS J07413388-6143298,6.903396377,2
2MASS J07413148-6946467,4.652806775,0.950487478
2MASS J07412920-7007090,10.4978665,2
2MASS J07412888-6219220,4.97659103,2
2MASS J07412075-6824405,7.344464938,2
2MASS J07411727-6233442,7.273326148,2
2MASS J07411515-6912167,5.004470998,0.917854987
2MASS J07411393-6608063,4.39310842,2
2MASS J07411208-6244440,7.877099796,2
2MASS J07410791-6743221,6.270877879,2
2MASS J07405713-6727239,4.834546164,2
2MASS J07405708-6743563,4.50823643,2
2MASS J07405512-6227096,7.77735891,2
2MASS J07405371-6441474,8.612402487,1.300387045
2MASS J07404887-6550389,8.733329732,2
2MASS J07404696-6726305,6.02262898,2
2MASS J07404420-6245294,8.746135558,2
2MASS J07404248-6316196,9.450440794,2
2MASS J07403793-7327459,10.1234461,2
2MASS J07403573-6532580,9.865855015,2
2MASS J07403176-6813460,7.97153376,2
2MASS J07402833-6908111,4.949068146,2
2MASS J07402562-6421434,6.474744343,2
2MASS J07402552-6745424,4.087947164,2
2MASS J07402176-7010414,6.653337283,1.562680696
2MASS J07402067-6711092,5.421883003,2
2MASS J07401944-6730051,7.384303808,2
2MASS J07400700-7114102,4.930114436,1.565967481
2MASS J07400045-7309038,4.053363758,2
2MASS J07395743-7140122,7.294801556,1.948678214
2MASS J07395306-7114523,7.499577179,0.796359263
2MASS J07395188-6824248,7.49160815,2
2MASS J07395162-7015565,10.6100252,2
2MASS J07394354-6941284,5.845143939,1.233641806
2MASS J07394260-6953063,4.942309626,1.079583362
2MASS J07394214-6733207,6.357997521,2
2MASS J07394166-7204160,6.333812664,2
2MASS J07394078-7032445,6.484117864,2
2MASS J07394075-6544130,12.87238221,1.292431037
2MASS J07394066-7030173,7.515188505,2
2MASS J07393888-6515230,16.40597727,2
2MASS J07393824-6537482,8.304703516,1.430824084
2MASS J07393363-6219582,5.786560718,2
2MASS J07393333-6918279,4.48625118,2
2MASS J07392844-6755066,5.483174128,2
2MASS J07392496-6921396,14.51794634,2
2MASS J07392470-6745596,11.16539889,2
2MASS J07392324-6905415,4.842307553,2
2MASS J07392175-7158188,6.063168581,2
2MASS J07392064-6102459,6.293253063,2
2MASS J07391895-6042294,8.839803028,2
2MASS J07391709-7117569,5.446333667,0.900573401
2MASS J07391178-6531398,7.436797522,0.826443509
2MASS J07391091-6440182,8.257627166,2
2MASS J07391089-6337383,5.920487852,1.219575479
2MASS J07390808-6925053,10.25254,2
2MASS J07390660-7107047,7.378085918,2
2MASS J07390273-6542067,5.77177066,2
2MASS J07390035-6805578,4.861310107,1.589842181
2MASS J07385555-6746305,6.486253191,2
2MASS J07385494-6352112,6.888473892,0.616945668
2MASS J07385058-6428475,9.610317566,2
2MASS J07384890-6846232,8.785559081,2
2MASS J07384667-6220229,5.34112038,2
2MASS J07384528-6449036,7.632932849,2
2MASS J07384247-6431212,9.302951915,1.770117768
2MASS J07384166-6115418,6.23851137,2
2MASS J07384155-6317535,7.006765692,0.891350872
2MASS J07383233-5958483,6.7259888,2
2MASS J07382820-7211576,5.713509753,2
2MASS J07382690-6857429,10.81761664,2
2MASS J07382421-6248322,11.03018967,2
2MASS J07382355-6142387,5.4448814,2
2MASS J07382157-6902455,7.740036876,2
2MASS J07382094-6600492,8.157566499,2
2MASS J07382020-6401167,8.554849458,2
2MASS J07381798-6833493,6.862109612,2
2MASS J07381668-6800339,6.344478601,2
2MASS J07381478-6802270,10.92641676,2
2MASS J07381436-7135510,5.485893577,1.301601302
2MASS J07381381-7228490,7.287591525,1.522155058
2MASS J07381159-6314573,7.426310356,1.571473221
2MASS J07381099-6138489,4.122700838,2
2MASS J07380564-7251427,6.078979735,2
2MASS J07380351-6150324,4.252583399,2
2MASS J07380325-6336364,9.537491107,2
2MASS J07375744-6835123,6.692025538,2
2MASS J07375695-7028456,7.344234366,2
2MASS J07375643-7348139,4.09396845,2
2MASS J07375494-6456469,8.474304284,1.829034319
2MASS J07375491-6526013,10.09222328,1.322265863
2MASS J07375352-7349338,7.018268021,2
2MASS J07375169-6928380,5.491496649,2
2MASS J07375069-6532507,8.343609057,0.96522985
2MASS J07374861-6029579,7.681787323,2
2MASS J07374663-7119313,5.285376034,1.612547752
2MASS J07374409-6443558,10.94770368,2
2MASS J07374395-6151029,6.986465943,2
2MASS J07373972-6423087,7.519810467,2
2MASS J07373935-7133324,7.338587126,1.625911197
2MASS J07373692-6407025,6.265100028,2
2MASS J07373422-6318546,14.70315592,1.222074011
2MASS J07372884-6429511,7.665207747,2
2MASS J07372719-6257414,7.80474179,2
2MASS J07372679-6521145,6.483967917,1.332552115
2MASS J07372499-6754451,6.384351969,2
2MASS J07372089-6443522,7.040150739,0.852569457
2MASS J07371613-6057278,7.372229438,2
2MASS J07371206-6532528,8.331272369,2
2MASS J07371001-6758027,5.336374907,2
2MASS J07370441-6514285,7.444460478,0.870243335
2MASS J07370423-6125514,17.3415839,2
2MASS J07370038-7000532,4.314703025,2
2MASS J07370032-7241418,8.353135564,2
2MASS J07370032-7145279,5.887857872,1.98077319
2MASS J07365982-6917409,7.763696922,2
2MASS J07365900-7302492,7.400021871,2
2MASS J07365598-6948087,4.78455289,2
2MASS J07365537-6109388,8.427128741,2
2MASS J07365457-6023134,8.580325847,2
2MASS J07365438-6507182,6.962440101,2
2MASS J07365125-6432220,8.129495167,1.232057113
2MASS J07365075-7000487,4.409358677,2
2MASS J07365016-7351270,4.803379942,1.306507048
2MASS J07364837-6958121,5.790470878,2
2MASS J07364704-6713463,8.624920282,2
2MASS J07363608-7237014,10.75519177,2
2MASS J07363372-6117391,7.842605743,0.961255607
2MASS J07363265-7137091,6.282660928,0.705796717
2MASS J07363027-7026000,7.722248949,2
2MASS J07363016-6539147,4.147037922,2
2MASS J07362931-6739590,6.101817328,1.24734392
2MASS J07362677-6649258,5.638945935,2
2MASS J07362603-7304485,10.05159534,2
2MASS J07362374-6524172,4.919661904,1.276952629
2MASS J07362216-7346457,6.377778801,1.280296352
2MASS J07362165-6455075,7.30114986,2
2MASS J07361621-6439008,7.496837494,2
2MASS J07361405-6721078,4.653741733,2
2MASS J07361242-6916002,8.656174309,2
2MASS J07360653-6857216,5.284658216,2
2MASS J07360601-7313280,6.549657358,1.482826627
